distance
8.854860029
11.76358004
10.86747003
4.774200015
15.65085005
8.839870028
12.32119004
2.183900007
6.674610015
9.836310032
3.766580012
6.217320014
6.675330015
30.9149401
15.11360005
15.94456005
16.73626005
15.64213005
20.04557006
6.521230008
12.74140004
4.577910015
3.11301001
10.08058003
3.00832001
8.289980027
8.529890027
14.58434005
11.13121004
7.369420024
12.292230007
9.579420031
5.089000016
8.479000027
4.622370015
12.95514004
13.85952004
4.168610013
8.889170029
15.63558005
23.19711007
18.74630006
12.73032004
22.27528007
15.77081005
16.65411005
18.43103006
11.91396004
14.67086005
16.15158005
11.07584004
25.05242008
19.10192006
18.72824006
15.89100005
9.619400031
10.17291003
5.686590018
6.09807002
4.388900014
5.855680019
4.770260015
10.88831004
9.38915003
8.363080027
2.878400009
3.622300012
4.222090014
7.816610025
2.903270009
10.20481003
7.035980023
11.64923004
4.255290014
9.591570031
4.378820014
8.679690028
11.90132004
13.33853004
12.11619004
12.96189004
10.64730003
9.546010031
5.959390019
3.348350011
4.954170016
9.39006003
6.389260021
3.825430012
5.897350019
5.818850019
10.62976003
5.172670017
4.994250016
7.993980026
7.139190023
10.22183003
5.545990018
6.589090021
7.010180023
9.947030016
7.795800025
8.126280013
10.25698003
8.100480013
5.866610019
7.393380024
5.465290018
6.841080022
6.17515002
11.26581004
3.988480013
8.537340027
5.518760018
5.521230018
8.300260027
6.14770002
7.256600023
7.825990025
7.652510025
6.27740002
5.677690018
8.249260014
11.858910006
5.310700017
5.122660016
8.362910027
9.12161001
5.418490017
8.914910013
5.617630015
5.830160019
11.49350004
6.672740021
5.023350016
5.026090016
6.866890022
7.387790024
8.642220028
5.177330017
5.386960017
12.01870004
9.551290031
7.464000024
7.167880023
6.584700021
10.37900003
5.940180019
6.08127002
4.219060014
4.521560015
5.158950017
6.23883002
7.775480025
5.234160017
2.097720007
11.45128004
9.647850031
12.76854004
6.590790021
7.837000025
12.51396004
9.124540029
5.384590017
9.919470032
8.948190029
2.335370008
9.804720032
5.708890018
6.24193002
9.001320029
8.170210026
5.759010019
6.683520022
7.443890024
6.831630022
7.562470024
7.184760023
8.368870027
9.639340031
9.838050032
6.036700019
5.781570019
5.871170019
8.906260029
5.035420016
4.051430013
8.660470028
6.28440002
6.403350021
5.133330017
6.558530021
5.932450019
5.389740017
7.870300025
9.022320029
5.905280019
11.41873004
8.711340028
5.389530017
5.725300018
3.366100011
4.459900014
4.103380013
6.23005002
5.931940019
6.016900019
8.067000026
2.678570009
4.609950015
5.514150018
2.037880007
6.26738002
4.076320013
4.158120013
5.612970018
3.991770013
5.531720018
6.22342002
11.70358004
6.017580019
6.433690021
6.415610021
6.662110021
5.710140018
6.26079002
12.23281004
6.10738002
6.469910021
6.36513002
6.13702002
6.17679002
5.416980017
6.625880021
9.628910031
7.089780023
5.130400017
7.818800025
4.468860014
7.109410023
7.374710024
6.688460022
6.36879002
7.446080024
6.892140022
5.178160017
7.038180023
6.762030022
9.050390029
11.28423004
9.586630031
6.513880021
16.10985005
5.124840016
9.580320031
2.211370007
6.761480022
7.113390023
2.856520009
5.275270017
4.270670014
5.583870018
6.33161002
10.11038003
4.952520016
5.207260017
7.615170025
4.676930015
5.218240017
5.230320017
7.586630024
5.859470019
5.860540019
5.478470018
5.952250019
2.214660007
10.36621003
2.458060008
6.702740022
4.779040015
4.121890013
13.18885001
4.790570015
5.225380017
5.536110018
5.945670019
3.557520011
4.114750013
5.827080019
4.210280014
8.507760027
4.349170014
10.72855003
7.705760025
3.373600011
7.084840023
5.946760019
6.541330021
9.744750031
6.11805002
7.272600023
6.678580021
13.71410004
5.702700018
18.20193006
4.415050014
6.897080022
7.062330023
4.161960013
5.787550019
4.608850015
5.295800017
4.640040015
12.17720004
5.942370019
6.945130022
4.740610015
9.17224003
9.053010029
8.245980027
4.593480015
4.664300015
2.227840007
4.150980013
4.140000013
9.20982003
9.30060003
12.62304004
15.37057005
13.15090004
12.28542004
19.36849006
15.01252005
16.12358005
9.564730031
11.00006004
2.563880008
7.539960024
4.021420013
21.43566007
4.326660014
4.541320015
4.351920014
5.401610017
6.22291002
6.739100022
6.31406002
4.087850013
2.150560007
5.727530018
6.465500021
16.33822005
9.42243003
14.99205005
15.77809005
10.46875003
12.67199004
0.433710001
6.33691002
2.177880007
2.760370009
1.052430003
3.07677001
16.25815005
2.079060007
19.72282006
8.721000009
13.26568004
8.741500006
7.922100009
7.166100001
6.372500004
6.598700005
2.036200007
2.059030007
5.417900017
11.544880005
22.814270009
8.03035001
5.683500002
6.651940005
6.491630005
5.799900009
5.491080005
9.34091003
9.660750031
4.212910014
5.864350019
6.029660019
11.32147004
11.11426004
8.479190027
7.505540024
9.811720032
6.466670021
12.12117004
8.061530026
6.21809002
6.390360021
4.138910013
14.17589005
4.664850015
6.08235002
13.25830004
5.116600016
10.31223003
7.678310025
28.16315009
5.166040017
11.62207004
10.35620003
6.10228002
8.405730027
5.641160018
17.53066006
18.04629006
12.48699004
2.014830006
6.873480022
6.970070022
5.135890017
11.65281004
9.511040031
5.585700018
8.397710027
4.853700016
7.624350025
11.46511004
4.680220015
11.02945004
6.417310021
11.21005004
4.550110015
6.516960021
4.941840016
4.180630013
6.36299002
5.280600017
5.288510017
4.863040016
7.050800023
4.082360013
4.917390016
9.24461003
5.511190018
5.334540017
10.15403003
7.831330025
5.451570018
5.772180019
5.596320018
5.675770018
11.18387004
4.861940016
5.586620018
7.012920023
19.72333006
6.394200021
8.292090027
6.699440022
3.475710011
8.487540027
7.763000025
2.367830008
5.209000017
4.794410015
7.257230023
5.039820016
8.768000028
6.667050021
5.824890019
9.23503003
5.575640018
6.643100021
10.14980003
7.405460024
5.783400019
15.56790005
5.629100018
14.45932005
11.15855004
12.29260004
7.197930023
5.554780018
8.802720028
5.735430018
11.49022004
9.539420031
9.548070031
6.31789002
0.91679004
5.631750018
5.793130019
7.416440024
5.862100019
10.26443003
5.785420019
7.553970024
8.170460026
2.715350009
10.09007003
9.32544003
5.271490017
4.271220014
4.945340016
9.612440031
7.076190023
17.76225006
4.993150016
11.09254004
8.852650028
5.576190018
6.20150002
6.865790022
6.715910022
15.34777005
10.87569004
5.297850017
6.22114002
4.726890015
3.15729001
7.295110023
6.920120022
4.915860016
7.061230023
4.662100015
5.707400018
7.612430025
6.524310021
10.28546003
6.645890021
4.369490014
5.159270017
6.424390021
4.473080014
9.891660032
4.101580013
6.856190022
7.611700024
8.886820029
4.604570015
11.90560004
16.80598005
3.850680012
9.19397003
6.29796002
10.03130003
6.834130022
7.175070023
12.16506004
11.35020004
10.69740003
9.844540032
9.529540031
9.871070032
5.987940019
12.08461004
12.59410004
9.799050032
10.87529004
4.247620014
13.23301004
6.688480022
12.86219004
2.544060008
16.85946005
3.340660011
9.032360029
4.553420015
7.353690024
7.823970025
15.58787005
2.895420009
3.365870011
8.423910027
15.39299005
19.37974006
5.390630017
9.30020003
11.28036004
9.583090031
14.00514005
17.45792006
8.285400027
9.827740032
14.39077005
5.958540019
12.83125004
4.439210014
14.51138005
9.553140031
9.947670032
12.81581004
5.912180019
26.19050008
5.419690017
9.971310032
10.94268004
23.44766008
8.531970027
6.186670013
10.78201003
10.91213004
11.35328004
15.27002005
7.373100024
10.05071003
6.050350019
6.731690022
13.43226004
3.15246001
6.656590021
16.34597005
7.224210023
10.99055004
21.28892007
5.843700019
2.930560009
9.627810031
8.092470026
8.735920028
18.78596006
2.542960008
15.32245005
7.896670025
18.84754006
5.499330018
16.69313005
9.031170029
8.848180028
15.30280005
5.001770016
18.37727006
10.34068003
9.066900029
22.33142007
8.377750027
5.375990017
13.47456004
8.837250028
16.92917005
11.80635004
11.33644004
16.67755005
8.842150016
15.92880005
5.671440015
13.64613004
14.31750005
3.04365001
14.47509005
3.21714001
3.286310011
8.399150027
3.639870012
11.13317004
19.70635006
15.98057005
6.19930002
13.42425004
14.608850015
5.808420019
11.394460004
7.720580025
13.23910001
7.086200013
9.39229003
7.979110026
14.15382005
8.993160029
20.44174007
10.09422003
11.10039004
5.118040013
13.35875004
30.2568601
7.044210023
9.092090029
7.470790024
15.70606005
5.937840019
16.44266005
7.839470025
11.78197004
10.24049003
18.23087006
19.27069006
1.101840004
10.18364003
5.745510018
10.71829003
10.78502003
12.57817004
7.141940023
7.574010024
12.95250004
9.956110032
7.307630024
14.99562005
8.608860028
6.08825002
9.683650031
14.84622005
5.692030018
13.71292004
2.080160007
0.652210002
6.899410022
5.712010018
14.23788005
8.747300028
10.80700003
7.477720024
9.808690015
16.71025005
7.085870023
6.013190019
10.94828004
13.83303004
13.73103004
9.153910029
14.26904005
3.07165001
13.36919004
13.18785004
14.31181005
2.777600009
9.31289003
8.039330026
16.68935005
9.527920031
20.69956007
11.59642004
8.279110027
